TYPE;CODE;LIB;extension;cma_niv;cma;cmas;cmas_nt;code_imprecis;interdits_en_DP;interdits_en_DR;requerant_un_DR;ssrFP;ssrMP;ssrAE;ssrDAS;ssrZ_CMC;pmsi;MAJ;auteur_MAJ;remarque1;_009_EXT__LIB__finvalid__doublon
D;V405;CIM10 : V40.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V406;CIM10 : V40.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V407;CIM10 : V40.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V409;ccupant d'une automobile blessé dans une collision avec un piéton ou un animal;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V410;CIM10 : V41.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V411;CIM10 : V41.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V412;CIM10 : V41.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V413;CIM10 : V41.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V414;CIM10 : V41.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V415;CIM10 : V41.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V416;CIM10 : V41.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V417;CIM10 : V41.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V419;ccupant d'une automobile blessé dans une collision avec un cycle;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V420;CIM10 : V42.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V421;CIM10 : V42.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V422;CIM10 : V42.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V423;CIM10 : V42.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V424;CIM10 : V42.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V425;CIM10 : V42.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V426;CIM10 : V42.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V427;CIM10 : V42.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V429;ccupant d'une automobile blessé dans une collision avec un véhicule à moteur à deux ou trois roues;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V430;CIM10 : V43.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V431;CIM10 : V43.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V432;CIM10 : V43.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V433;CIM10 : V43.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V434;CIM10 : V43.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V435;CIM10 : V43.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V436;CIM10 : V43.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V437;CIM10 : V43.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V439;ccupant d'une automobile blessé dans une collision avec une automobile ou une camionnette;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V440;CIM10 : V44.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V441;CIM10 : V44.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V442;CIM10 : V44.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V443;CIM10 : V44.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V444;CIM10 : V44.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V445;CIM10 : V44.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V446;CIM10 : V44.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V447;CIM10 : V44.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V449;ccupant d'une automobile blessé dans une collision avec un véhicule lourd ou un autobus;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V450;CIM10 : V45.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V451;CIM10 : V45.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V452;CIM10 : V45.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V453;CIM10 : V45.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V454;CIM10 : V45.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V455;CIM10 : V45.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V456;CIM10 : V45.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V457;CIM10 : V45.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V459;ccupant d'une automobile blessé dans une collision avec un train ou un véhicule ferroviaire;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V460;CIM10 : V46.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V461;CIM10 : V46.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V462;CIM10 : V46.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V463;CIM10 : V46.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V464;CIM10 : V46.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V465;CIM10 : V46.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V466;CIM10 : V46.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V467;CIM10 : V46.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V469;ccupant d'une automobile blessé dans une collision avec un autre véhicule sans moteur;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V470;CIM10 : V47.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V471;CIM10 : V47.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V472;CIM10 : V47.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V473;CIM10 : V47.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V474;CIM10 : V47.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V475;CIM10 : V47.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V476;CIM10 : V47.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V477;CIM10 : V47.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V479;ccupant d'une automobile blessé dans une collision avec un objet fixe ou stationnaire;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V480;CIM10 : V48.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V481;CIM10 : V48.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V482;CIM10 : V48.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V483;CIM10 : V48.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V484;CIM10 : V48.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V485;CIM10 : V48.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V486;CIM10 : V48.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V487;CIM10 : V48.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V489;ccupant d'une automobile blessé dans un accident de transport, sans collision;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V490;onducteur d'une automobile blessé dans une collision avec des véhicules à moteur, autres et sans précision, dans un accident en dehors de la circulation;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V491;assager d'une automobile blessé dans une collision avec des véhicules à moteur, autres et sans précision, dans un accident en dehors de la circulation;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V492;ccupant, sans précision, d'une automobile, blessé dans une collision avec des véhicules à moteur, autre et sans précision, dans un accident en dehors de la circulation;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V493;ccupant (tout type) d'une automobile blessé dans un accident sans précision, en dehors de la circulation;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V494;onducteur d'une automobile blessé dans une collision avec des véhicules à moteur, autres et sans précision, dans un accident de la circulation;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V495;assager d'une automobile blessé dans une collision avec des véhicules à moteur, autres et sans précision, dans un accident de la circulation;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V496;ccupant, sans précision, d'une automobile, blessé dans une collision avec des véhicules à moteur, autres et sans précision, dans un accident de la circulation;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V498;ccupant (tout type) d'une automobile, blessé dans des autres accidents de transport précisés;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V499;ccupant (tout type) d'une automobile, blessé dans un accident de la circulation, sans précision;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V500;CIM10 : V50.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V501;CIM10 : V50.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V502;CIM10 : V50.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V503;CIM10 : V50.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V504;CIM10 : V50.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V505;CIM10 : V50.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V506;CIM10 : V50.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V507;CIM10 : V50.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V509;ccupant d'une camionnette blessé dans une collision avec un piéton ou un animal;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V510;CIM10 : V51.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V511;CIM10 : V51.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V512;CIM10 : V51.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V513;CIM10 : V51.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V514;CIM10 : V51.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V515;CIM10 : V51.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V516;CIM10 : V51.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V517;CIM10 : V51.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V519;ccupant d'une camionnette blessé dans une collision avec un cycle;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V520;CIM10 : V52.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V521;CIM10 : V52.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V522;CIM10 : V52.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V523;CIM10 : V52.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V524;CIM10 : V52.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V525;CIM10 : V52.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V526;CIM10 : V52.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V527;CIM10 : V52.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V529;ccupant d'une camionnette blessé dans une collision avec un véhicule à moteur à deux ou trois roues;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V530;CIM10 : V53.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V531;CIM10 : V53.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V532;CIM10 : V53.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V533;CIM10 : V53.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V534;CIM10 : V53.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V535;CIM10 : V53.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V536;CIM10 : V53.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V537;CIM10 : V53.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V539;ccupant d'une camionnette blessé dans une collision avec une automobile ou une camionnette;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V540;CIM10 : V54.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V541;CIM10 : V54.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V542;CIM10 : V54.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V543;CIM10 : V54.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V544;CIM10 : V54.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V545;CIM10 : V54.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V546;CIM10 : V54.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V547;CIM10 : V54.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V549;ccupant d'une camionnette blessé dans une collision avec un véhicule lourd ou un autobus;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V550;CIM10 : V55.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V551;CIM10 : V55.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V552;CIM10 : V55.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V553;CIM10 : V55.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V554;CIM10 : V55.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V555;CIM10 : V55.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V556;CIM10 : V55.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V557;CIM10 : V55.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V559;ccupant d'une camionnette blessé dans une collision avec un train ou un véhicule ferroviaire;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V560;CIM10 : V56.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V561;CIM10 : V56.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V562;CIM10 : V56.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V563;CIM10 : V56.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V564;CIM10 : V56.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V565;CIM10 : V56.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V566;CIM10 : V56.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V567;CIM10 : V56.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V569;ccupant d'une camionnette blessé dans une collision avec un autre véhicule sans moteur;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V570;CIM10 : V57.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V571;CIM10 : V57.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V572;CIM10 : V57.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V573;CIM10 : V57.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V574;CIM10 : V57.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V575;CIM10 : V57.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V576;CIM10 : V57.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V577;CIM10 : V57.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V579;ccupant d'une camionnette blessé dans une collision avec un objet fixe ou stationnaire;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V580;CIM10 : V58.0 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V581;CIM10 : V58.1 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V582;CIM10 : V58.2 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V583;CIM10 : V58.3 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V584;CIM10 : V58.4 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V585;CIM10 : V58.5 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V586;CIM10 : V58.6 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V587;CIM10 : V58.7 );0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V589;ccupant d'une camionnette blessé dans un accident de transport, sans collision;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V590;onducteur d'une camionnette blessé dans une collision avec des véhicules à moteur, autres et sans précision, dans un accident en dehors de la circulation;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V591;assager d'une camionnette blessé dans une collision avec des véhicules à moteur, autres et sans précision, dans un accident en dehors de la circulation;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
D;V592;ccupant, sans précision, d'une camionnette blessé dans une collision avec des véhicules à moteur, autres et sans précision, dans un accident en dehors de la circulation;0;;0;0;0;0;1;1;0;N;N;N;O;;O;25/6/09;JF;26/03/09: dpdrint (dejà appliqué avant);
